user_uuid,course_uuid,legajo,course_name,periodo,particion,fecha_mesa_epoch,nombre_examen,nota_parcial,nota_final_materia
c9f15060-d3e4-419b-9a16-dadeee19a145,3954d8f6-5555-4142-80e8-21822abe8348,671943CGG,Integrated mobile moratorium,1-2022,57,2022-07-19,RECUPERATORIO PRIMER PARCIAL(20),10.0,9.0
c9f15060-d3e4-419b-9a16-dadeee19a145,6f388524-2be9-4a96-98a8-87c5990b81e2,671943CGG,Distributed global infrastructure,1-2022,28,2022-06-03,PRIMER PARCIAL(20),10.0,10.0
c9f15060-d3e4-419b-9a16-dadeee19a145,6f388524-2be9-4a96-98a8-87c5990b81e2,671943CGG,Distributed global infrastructure,1-2022,40,2022-06-23,SEGUNDO PARCIAL(20),10.0,10.0
8e8c1ca3-8b4d-413d-b674-4906b5dc9280,d4f66093-6736-4d3a-b179-47a7fb772336,711172PQD,Balanced bifurcated help-desk,1-2022,30,2022-05-12,PRIMER PARCIAL(20),7.0,2.0
8e8c1ca3-8b4d-413d-b674-4906b5dc9280,d4f66093-6736-4d3a-b179-47a7fb772336,711172PQD,Balanced bifurcated help-desk,1-2022,36,2022-05-27,SEGUNDO PARCIAL(20),5.0,2.0
03edbe94-38c1-46bb-ac89-4f84b5cee7f0,06dd5f32-293c-442e-b602-08107eb61ea8,649088YET,Customizable fault-tolerant implementation,1-2022,36,2022-06-16,PRIMER PARCIAL(20),6.0,7.0
03edbe94-38c1-46bb-ac89-4f84b5cee7f0,06dd5f32-293c-442e-b602-08107eb61ea8,649088YET,Customizable fault-tolerant implementation,1-2022,45,2022-07-01,SEGUNDO PARCIAL(20),7.0,7.0
405faa61-fe95-4011-9388-266867eb36f5,0d31a39c-3a06-43f3-be59-27c2b6bc2edb,783086JGE,Digitized 4thgeneration knowledgebase,1-2022,19,2022-04-13,PRIMER PARCIAL(20),8.0,9.0
405faa61-fe95-4011-9388-266867eb36f5,0d31a39c-3a06-43f3-be59-27c2b6bc2edb,783086JGE,Digitized 4thgeneration knowledgebase,1-2022,56,2022-07-14,SEGUNDO PARCIAL(20),9.0,9.0
8197c1dc-9081-43fb-afeb-a883c47021f8,c97a0e2a-291c-46f9-87bf-e7e2c48f1eb3,876876IPB,Synergized value-added artificial intelligence,1-2022,35,2022-06-15,PRIMER PARCIAL(20),10.0,10.0
8197c1dc-9081-43fb-afeb-a883c47021f8,c97a0e2a-291c-46f9-87bf-e7e2c48f1eb3,876876IPB,Synergized value-added artificial intelligence,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),9.0,10.0
8197c1dc-9081-43fb-afeb-a883c47021f8,14d11dfe-01d7-4c8a-8489-59cce7e2d051,876876IPB,Switchable radical service-desk,1-2022,33,2022-04-20,PRIMER PARCIAL(20),9.0,9.0
8197c1dc-9081-43fb-afeb-a883c47021f8,14d11dfe-01d7-4c8a-8489-59cce7e2d051,876876IPB,Switchable radical service-desk,1-2022,47,2022-05-14,SEGUNDO PARCIAL(20),9.0,9.0
f460111e-94a3-464c-b0ea-cf9b2686c7d6,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,088651GCS,Exclusive cohesive framework,1-2022,20,2022-03-30,PRIMER PARCIAL(20),8.0,7.0
f460111e-94a3-464c-b0ea-cf9b2686c7d6,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,088651GCS,Exclusive cohesive framework,1-2022,37,2022-04-27,SEGUNDO PARCIAL(20),6.0,7.0
f460111e-94a3-464c-b0ea-cf9b2686c7d6,75a68c90-2d96-4a07-8d5a-a8baf6929ac3,088651GCS,Switchable 4thgeneration methodology,1-2022,23,2022-05-27,PRIMER PARCIAL(20),9.0,10.0
f460111e-94a3-464c-b0ea-cf9b2686c7d6,75a68c90-2d96-4a07-8d5a-a8baf6929ac3,088651GCS,Switchable 4thgeneration methodology,1-2022,41,2022-06-24,SEGUNDO PARCIAL(20),10.0,10.0
f460111e-94a3-464c-b0ea-cf9b2686c7d6,076bbf49-961d-4bd7-92e9-3fd0796be1f7,088651GCS,Enhanced coherent conglomeration,1-2022,31,2022-06-08,PRIMER PARCIAL(20),9.0,10.0
f460111e-94a3-464c-b0ea-cf9b2686c7d6,076bbf49-961d-4bd7-92e9-3fd0796be1f7,088651GCS,Enhanced coherent conglomeration,1-2022,43,2022-06-28,SEGUNDO PARCIAL(20),10.0,10.0
c1637d1e-50d1-44fb-82a2-088683b57124,960086b0-ce33-433b-8a62-2975671698c9,173287GVN,Customizable uniform data-warehouse,1-2022,32,2022-06-10,PRIMER PARCIAL(20),9.0,9.0
c1637d1e-50d1-44fb-82a2-088683b57124,960086b0-ce33-433b-8a62-2975671698c9,173287GVN,Customizable uniform data-warehouse,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),9.0,9.0
54b53056-3c55-4795-8798-4b774f049f45,2a867880-8ae8-4b38-b296-64beb70f0ffb,373716JZA,Public-key static capacity,1-2022,58,2022-07-21,INTEGRADOR(30),9.0,9.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,7b2d9a2b-83f5-40be-911f-cc8685780898,318932EJY,Open-architected analyzing groupware,1-2022,11,2022-02-02,PRIMER PARCIAL(20),8.0,6.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,7b2d9a2b-83f5-40be-911f-cc8685780898,318932EJY,Open-architected analyzing groupware,1-2022,11,2022-02-02,PRIMER PARCIAL(20),8.0,6.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,7b2d9a2b-83f5-40be-911f-cc8685780898,318932EJY,Open-architected analyzing groupware,1-2022,11,2022-02-02,PRIMER PARCIAL(20),8.0,6.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,7b2d9a2b-83f5-40be-911f-cc8685780898,318932EJY,Open-architected analyzing groupware,1-2022,11,2022-02-02,PRIMER PARCIAL(20),8.0,6.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,7b2d9a2b-83f5-40be-911f-cc8685780898,318932EJY,Open-architected analyzing groupware,1-2022,38,2022-02-21,SEGUNDO PARCIAL(20),8.0,6.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,1ed12853-195b-480e-bf30-4763963317d4,318932EJY,Right-sized context-sensitive complexity,1-2022,28,2022-04-23,SEGUNDO PARCIAL(20),8.0,9.0
87ac016d-af3f-4b1b-8489-ab66d9f412f9,1ed12853-195b-480e-bf30-4763963317d4,318932EJY,Right-sized context-sensitive complexity,1-2022,49,2022-05-20,RECUPERATORIO PRIMER PARCIAL(20),9.0,9.0
164979b3-3e54-4ff9-a7ac-0d4e013bfa38,06dd5f32-293c-442e-b602-08107eb61ea8,811375GRI,Customizable fault-tolerant implementation,1-2022,32,2022-06-10,PRIMER PARCIAL(20),8.0,7.0
164979b3-3e54-4ff9-a7ac-0d4e013bfa38,06dd5f32-293c-442e-b602-08107eb61ea8,811375GRI,Customizable fault-tolerant implementation,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),6.0,7.0
bf410e47-622a-41fc-bebc-9d583878f371,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,302896BFJ,Exclusive cohesive framework,1-2022,28,2022-04-13,PRIMER PARCIAL(20),8.0,8.0
bf410e47-622a-41fc-bebc-9d583878f371,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,302896BFJ,Exclusive cohesive framework,1-2022,46,2022-05-12,SEGUNDO PARCIAL(20),7.0,8.0
0974b552-70b6-4315-b7e1-345daae974e6,dbc3d0fb-7070-4a93-96b3-a380d8d7da57,747071MUZ,Proactive tangible paradigm,1-2022,22,2022-04-22,PRIMER PARCIAL(20),8.0,8.0
0974b552-70b6-4315-b7e1-345daae974e6,dbc3d0fb-7070-4a93-96b3-a380d8d7da57,747071MUZ,Proactive tangible paradigm,1-2022,47,2022-06-23,SEGUNDO PARCIAL(20),8.0,8.0
0974b552-70b6-4315-b7e1-345daae974e6,09614210-fce2-48bc-93e3-bc4bd441fe00,747071MUZ,Progressive homogeneous structure,1-2022,18,2022-04-12,PRIMER PARCIAL(20),4.0,5.0
0974b552-70b6-4315-b7e1-345daae974e6,09614210-fce2-48bc-93e3-bc4bd441fe00,747071MUZ,Progressive homogeneous structure,1-2022,47,2022-06-22,SEGUNDO PARCIAL(20),7.0,5.0
0974b552-70b6-4315-b7e1-345daae974e6,09614210-fce2-48bc-93e3-bc4bd441fe00,747071MUZ,Progressive homogeneous structure,1-2022,57,2022-07-18,RECUPERATORIO PRIMER PARCIAL(20),6.0,5.0
f8fa85ff-0fb5-4a5f-88a5-d10100617c23,640584dc-ed14-4002-915d-42b321411cd9,837314XAH,Quality-focused web-enabled portal,1-2022,39,2022-06-21,PRIMER PARCIAL(20),7.0,8.0
f8fa85ff-0fb5-4a5f-88a5-d10100617c23,640584dc-ed14-4002-915d-42b321411cd9,837314XAH,Quality-focused web-enabled portal,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),8.0,8.0
e43223c6-057b-4374-8cfa-07b2d4ccb50c,6b770d76-1cdf-424d-a03c-f3bc9a89ff44,504353BWN,Profit-focused 5thgeneration customer loyalty,1-2022,28,2022-04-12,PRIMER PARCIAL(20),8.0,9.0
e43223c6-057b-4374-8cfa-07b2d4ccb50c,6b770d76-1cdf-424d-a03c-f3bc9a89ff44,504353BWN,Profit-focused 5thgeneration customer loyalty,1-2022,45,2022-05-11,SEGUNDO PARCIAL(20),9.0,9.0
cc71d626-9d0c-4298-8844-75a3153e0582,bdae63a6-3624-41ee-a33f-24aa327a5a58,323524PUV,Re-engineered holistic structure,1-2022,25,2022-04-08,PRIMER PARCIAL(20),10.0,10.0
cc71d626-9d0c-4298-8844-75a3153e0582,bdae63a6-3624-41ee-a33f-24aa327a5a58,323524PUV,Re-engineered holistic structure,1-2022,42,2022-05-06,SEGUNDO PARCIAL(20),9.0,10.0
95445de0-913a-4218-a741-1cbfe03624a2,466f49c3-d2d0-4d14-aca3-9acf7ae71f5f,325088AQK,Object-based methodical installation,1-2022,29,2022-05-09,PRIMER PARCIAL(20),6.0,7.0
95445de0-913a-4218-a741-1cbfe03624a2,466f49c3-d2d0-4d14-aca3-9acf7ae71f5f,325088AQK,Object-based methodical installation,1-2022,55,2022-07-11,SEGUNDO PARCIAL(20),8.0,7.0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8,2572df3a-669f-4d98-a28c-15583da58075,477230YJI,Right-sized even-keeled moderator,1-2022,33,2022-06-11,PRIMER PARCIAL(20),6.0,7.0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8,2572df3a-669f-4d98-a28c-15583da58075,477230YJI,Right-sized even-keeled moderator,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),7.0,7.0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8,2572df3a-669f-4d98-a28c-15583da58075,477230YJI,Right-sized even-keeled moderator,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),7.0,7.0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8,2572df3a-669f-4d98-a28c-15583da58075,477230YJI,Right-sized even-keeled moderator,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),7.0,7.0
d0310ff6-dd10-4f11-bd59-d3ff569f34f8,2572df3a-669f-4d98-a28c-15583da58075,477230YJI,Right-sized even-keeled moderator,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),7.0,7.0
8fef585f-cd05-4fee-bb3a-089b96645366,0afc9057-0824-49bf-bdf0-fc0544906825,257301RQU,Seamless next generation orchestration,1-2022,24,2022-02-11,PRIMER PARCIAL(20),10.0,10.0
8fef585f-cd05-4fee-bb3a-089b96645366,0afc9057-0824-49bf-bdf0-fc0544906825,257301RQU,Seamless next generation orchestration,1-2022,42,2022-02-24,SEGUNDO PARCIAL(20),9.0,10.0
f4db0c25-06a1-47a1-9641-06385c9a1b42,bf8d7a98-903d-4dea-b4d2-275394aa0a06,148599CQP,Customer-focused local moratorium,1-2022,15,2022-04-06,PRIMER PARCIAL(20),9.0,9.0
f4db0c25-06a1-47a1-9641-06385c9a1b42,bf8d7a98-903d-4dea-b4d2-275394aa0a06,148599CQP,Customer-focused local moratorium,1-2022,43,2022-05-12,SEGUNDO PARCIAL(20),8.0,9.0
01193bc4-6b73-4fab-9a63-e425a2e397dd,d8262ad7-0b2a-4406-9c5a-f5dc54e7a3ef,239256DKC,Managed national standardization,1-2022,27,2022-04-11,PRIMER PARCIAL(20),7.0,8.0
01193bc4-6b73-4fab-9a63-e425a2e397dd,d8262ad7-0b2a-4406-9c5a-f5dc54e7a3ef,239256DKC,Managed national standardization,1-2022,41,2022-05-04,SEGUNDO PARCIAL(20),9.0,8.0
01193bc4-6b73-4fab-9a63-e425a2e397dd,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,239256DKC,Quality-focused systemic software,1-2022,36,2022-06-16,PRIMER PARCIAL(20),9.0,10.0
01193bc4-6b73-4fab-9a63-e425a2e397dd,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,239256DKC,Quality-focused systemic software,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),10.0,10.0
3d956b04-8c75-4161-bffa-a7165e3491da,2572df3a-669f-4d98-a28c-15583da58075,227636MAG,Right-sized even-keeled moderator,1-2022,35,2022-06-15,PRIMER PARCIAL(20),6.0,6.0
3d956b04-8c75-4161-bffa-a7165e3491da,2572df3a-669f-4d98-a28c-15583da58075,227636MAG,Right-sized even-keeled moderator,1-2022,49,2022-07-06,SEGUNDO PARCIAL(20),7.0,6.0
3d956b04-8c75-4161-bffa-a7165e3491da,26759f28-17af-49cd-b1c5-68f01f80bad9,227636MAG,Re-contextualized regional frame,1-2022,29,2022-06-06,PRIMER PARCIAL(20),7.0,8.0
3d956b04-8c75-4161-bffa-a7165e3491da,26759f28-17af-49cd-b1c5-68f01f80bad9,227636MAG,Re-contextualized regional frame,1-2022,52,2022-07-11,SEGUNDO PARCIAL(20),6.0,8.0
5e5b2987-e6b4-4882-91ec-0eba3d95d701,2d4dbdb2-d47f-4be8-b6d6-89959bea304d,530057RTN,Re-engineered asynchronous function,1-2022,28,2022-04-12,PRIMER PARCIAL(20),8.0,8.0
5e5b2987-e6b4-4882-91ec-0eba3d95d701,2d4dbdb2-d47f-4be8-b6d6-89959bea304d,530057RTN,Re-engineered asynchronous function,1-2022,44,2022-05-09,SEGUNDO PARCIAL(20),8.0,8.0
65f3b873-006a-4572-a92a-4961cdfe858c,06dd5f32-293c-442e-b602-08107eb61ea8,242178RNU,Customizable fault-tolerant implementation,1-2022,32,2022-06-10,PRIMER PARCIAL(20),6.0,6.0
65f3b873-006a-4572-a92a-4961cdfe858c,06dd5f32-293c-442e-b602-08107eb61ea8,242178RNU,Customizable fault-tolerant implementation,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),4.0,6.0
65f3b873-006a-4572-a92a-4961cdfe858c,06dd5f32-293c-442e-b602-08107eb61ea8,242178RNU,Customizable fault-tolerant implementation,1-2022,57,2022-07-19,INTEGRADOR(30),4.0,6.0
dc0bbeb4-0291-42f7-819a-d15427b175e0,315d9355-3583-4e8a-8a25-6677140a11d7,929577CVX,Customer-focused multi-state open architecture,1-2022,11,2022-04-01,PRIMER PARCIAL(20),9.0,9.0
dc0bbeb4-0291-42f7-819a-d15427b175e0,315d9355-3583-4e8a-8a25-6677140a11d7,929577CVX,Customer-focused multi-state open architecture,1-2022,41,2022-05-10,SEGUNDO PARCIAL(20),9.0,9.0
9f4a4427-4807-4b56-8f32-024a45037ba4,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,156893QYV,Face-to-face regional concept,1-2022,27,2022-06-03,PRIMER PARCIAL(20),6.0,4.0
9f4a4427-4807-4b56-8f32-024a45037ba4,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,156893QYV,Face-to-face regional concept,1-2022,52,2022-07-11,SEGUNDO PARCIAL(20),6.0,4.0
1f74f94b-1719-4800-8147-cc90feffdad4,2a867880-8ae8-4b38-b296-64beb70f0ffb,488746QBV,Public-key static capacity,1-2022,34,2022-06-13,PRIMER PARCIAL(20),8.0,9.0
1f74f94b-1719-4800-8147-cc90feffdad4,2a867880-8ae8-4b38-b296-64beb70f0ffb,488746QBV,Public-key static capacity,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),9.0,9.0
ac16311e-873d-44b2-88e5-726e2cdf46a7,ed25cbf1-53e4-4dc7-90b4-c760d976c3ff,537003JCY,Centralized asymmetric projection,1-2022,24,2022-04-27,PRIMER PARCIAL(20),9.0,9.0
ac16311e-873d-44b2-88e5-726e2cdf46a7,ed25cbf1-53e4-4dc7-90b4-c760d976c3ff,537003JCY,Centralized asymmetric projection,1-2022,49,2022-06-28,SEGUNDO PARCIAL(20),9.0,9.0
3e783077-d1d3-4d86-a312-64de99e07197,75311b09-5bd5-4a55-8d35-42580ec5b7fd,697346UWJ,Decentralized analyzing installation,1-2022,28,2022-04-13,PRIMER PARCIAL(20),6.0,6.0
3e783077-d1d3-4d86-a312-64de99e07197,75311b09-5bd5-4a55-8d35-42580ec5b7fd,697346UWJ,Decentralized analyzing installation,1-2022,38,2022-04-29,SEGUNDO PARCIAL(20),6.0,6.0
3e783077-d1d3-4d86-a312-64de99e07197,75311b09-5bd5-4a55-8d35-42580ec5b7fd,697346UWJ,Decentralized analyzing installation,1-2022,38,2022-04-29,SEGUNDO PARCIAL(20),6.0,6.0
3e783077-d1d3-4d86-a312-64de99e07197,b5e03f37-63a4-493e-9308-8a3d0d506dcb,697346UWJ,Upgradable foreground project,1-2022,27,2022-06-15,PRIMER PARCIAL(20),6.0,6.0
3e783077-d1d3-4d86-a312-64de99e07197,b5e03f37-63a4-493e-9308-8a3d0d506dcb,697346UWJ,Upgradable foreground project,1-2022,41,2022-07-01,SEGUNDO PARCIAL(20),6.0,6.0
598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,461884AEA,Re-engineered holistic structure,1-2022,31,2022-04-18,PRIMER PARCIAL(20),4.0,8.0
598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,461884AEA,Re-engineered holistic structure,1-2022,31,2022-04-18,PRIMER PARCIAL(20),4.0,8.0
598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,461884AEA,Re-engineered holistic structure,1-2022,31,2022-04-18,PRIMER PARCIAL(20),4.0,8.0
598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,461884AEA,Re-engineered holistic structure,1-2022,41,2022-05-04,SEGUNDO PARCIAL(20),7.0,8.0
598e46d0-4067-4017-85bd-d50240ff5dd7,bdae63a6-3624-41ee-a33f-24aa327a5a58,461884AEA,Re-engineered holistic structure,1-2022,50,2022-05-19,RECUPERATORIO PRIMER PARCIAL(20),8.0,8.0
8339f27d-818b-49f7-98fa-786fce27775b,640584dc-ed14-4002-915d-42b321411cd9,304611KNT,Quality-focused web-enabled portal,1-2022,34,2022-06-13,PRIMER PARCIAL(20),7.0,7.0
8339f27d-818b-49f7-98fa-786fce27775b,640584dc-ed14-4002-915d-42b321411cd9,304611KNT,Quality-focused web-enabled portal,1-2022,34,2022-06-13,PRIMER PARCIAL(20),7.0,7.0
8339f27d-818b-49f7-98fa-786fce27775b,640584dc-ed14-4002-915d-42b321411cd9,304611KNT,Quality-focused web-enabled portal,1-2022,43,2022-06-28,SEGUNDO PARCIAL(20),6.0,7.0
8339f27d-818b-49f7-98fa-786fce27775b,617c83bb-033f-466d-88a4-ac809dfb1150,304611KNT,Centralized executive leverage,1-2022,29,2022-06-06,PRIMER PARCIAL(20),8.0,9.0
8339f27d-818b-49f7-98fa-786fce27775b,617c83bb-033f-466d-88a4-ac809dfb1150,304611KNT,Centralized executive leverage,1-2022,43,2022-06-28,SEGUNDO PARCIAL(20),10.0,9.0
8339f27d-818b-49f7-98fa-786fce27775b,16634899-514c-433a-b326-ba4050035b07,304611KNT,Sharable client-driven implementation,1-2022,28,2022-04-13,PRIMER PARCIAL(20),9.0,9.0
8339f27d-818b-49f7-98fa-786fce27775b,16634899-514c-433a-b326-ba4050035b07,304611KNT,Sharable client-driven implementation,1-2022,45,2022-05-11,SEGUNDO PARCIAL(20),8.0,9.0
d5dab5e5-6094-4311-bbda-2b756439d380,127ca5c2-1366-4695-9cfd-2979fe6e3dec,160603QOP,Fundamental context-sensitive middleware,1-2022,30,2022-06-07,PRIMER PARCIAL(20),10.0,10.0
d5dab5e5-6094-4311-bbda-2b756439d380,127ca5c2-1366-4695-9cfd-2979fe6e3dec,160603QOP,Fundamental context-sensitive middleware,1-2022,41,2022-06-24,SEGUNDO PARCIAL(20),10.0,10.0
935c6860-767e-4c0f-9166-27a75779b59c,b73bd561-6211-461c-b56f-f4fdea814d1d,574426LKL,Horizontal secondary hub,1-2022,25,2022-05-30,PRIMER PARCIAL(20),7.0,7.0
935c6860-767e-4c0f-9166-27a75779b59c,b73bd561-6211-461c-b56f-f4fdea814d1d,574426LKL,Horizontal secondary hub,1-2022,45,2022-07-01,SEGUNDO PARCIAL(20),7.0,7.0
2f937c4d-9971-4a0a-a75c-8016228dc368,e873a748-c047-4460-9427-f0e33007ee4c,393141XGF,Vision-oriented tertiary intranet,1-2022,30,2022-06-08,PRIMER PARCIAL(20),8.0,7.0
2f937c4d-9971-4a0a-a75c-8016228dc368,e873a748-c047-4460-9427-f0e33007ee4c,393141XGF,Vision-oriented tertiary intranet,1-2022,47,2022-07-04,SEGUNDO PARCIAL(20),6.0,7.0
c7130f67-095a-485a-8e87-4835deaaa0e8,689484fc-8bad-47f0-9940-9d8c229c723f,831922NVH,Enhanced neutral encoding,1-2022,31,2022-05-13,PRIMER PARCIAL(20),6.0,8.0
c7130f67-095a-485a-8e87-4835deaaa0e8,689484fc-8bad-47f0-9940-9d8c229c723f,831922NVH,Enhanced neutral encoding,1-2022,40,2022-06-04,SEGUNDO PARCIAL(20),9.0,8.0
c7130f67-095a-485a-8e87-4835deaaa0e8,e873a748-c047-4460-9427-f0e33007ee4c,831922NVH,Vision-oriented tertiary intranet,1-2022,30,2022-06-07,PRIMER PARCIAL(20),8.0,7.0
c7130f67-095a-485a-8e87-4835deaaa0e8,e873a748-c047-4460-9427-f0e33007ee4c,831922NVH,Vision-oriented tertiary intranet,1-2022,59,2022-07-23,RECUPERATORIO SEGUNDO PARCIAL(20),5.0,7.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,613742LHO,Quality-focused systemic software,1-2022,31,2022-06-08,PRIMER PARCIAL(20),7.0,8.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,613742LHO,Quality-focused systemic software,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),9.0,8.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,b8d13382-407a-4b78-982e-f08ec5d1a739,613742LHO,User-friendly intangible flexibility,1-2022,24,2022-04-06,PRIMER PARCIAL(20),7.0,7.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,b8d13382-407a-4b78-982e-f08ec5d1a739,613742LHO,User-friendly intangible flexibility,1-2022,24,2022-04-06,PRIMER PARCIAL(20),7.0,7.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,b8d13382-407a-4b78-982e-f08ec5d1a739,613742LHO,User-friendly intangible flexibility,1-2022,41,2022-05-04,SEGUNDO PARCIAL(20),5.0,7.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,b8d13382-407a-4b78-982e-f08ec5d1a739,613742LHO,User-friendly intangible flexibility,1-2022,51,2022-05-21,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,7.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,3ce676e0-2950-4fe0-9e44-5998a5533a99,613742LHO,Innovative value-added system engine,1-2022,29,2022-06-06,PRIMER PARCIAL(20),7.0,8.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,3ce676e0-2950-4fe0-9e44-5998a5533a99,613742LHO,Innovative value-added system engine,1-2022,47,2022-07-04,SEGUNDO PARCIAL(20),8.0,8.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,0583fd84-82ea-423f-b0b1-85fd071f18f9,613742LHO,Public-key systemic application,1-2022,31,2022-06-09,PRIMER PARCIAL(20),8.0,9.0
697ea7e8-a0b2-4ed8-b751-3bccde2d8576,0583fd84-82ea-423f-b0b1-85fd071f18f9,613742LHO,Public-key systemic application,1-2022,49,2022-07-07,SEGUNDO PARCIAL(20),9.0,9.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,5c748576-a1aa-4601-9530-6943bc3a4b9e,601567WEV,Pre-emptive real-time collaboration,1-2022,28,2022-04-13,PRIMER PARCIAL(20),5.0,6.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,5c748576-a1aa-4601-9530-6943bc3a4b9e,601567WEV,Pre-emptive real-time collaboration,1-2022,47,2022-05-13,SEGUNDO PARCIAL(20),6.0,6.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,8c92b427-b205-4282-a9eb-973d25609fac,601567WEV,Networked 4thgeneration algorithm,1-2022,28,2022-06-03,PRIMER PARCIAL(20),7.0,8.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,8c92b427-b205-4282-a9eb-973d25609fac,601567WEV,Networked 4thgeneration algorithm,1-2022,28,2022-06-03,PRIMER PARCIAL(20),7.0,8.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,8c92b427-b205-4282-a9eb-973d25609fac,601567WEV,Networked 4thgeneration algorithm,1-2022,28,2022-06-03,PRIMER PARCIAL(20),7.0,8.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,8c92b427-b205-4282-a9eb-973d25609fac,601567WEV,Networked 4thgeneration algorithm,1-2022,28,2022-06-03,PRIMER PARCIAL(20),7.0,8.0
842623c3-4ed1-4fd6-8316-13c3952d1a18,8c92b427-b205-4282-a9eb-973d25609fac,601567WEV,Networked 4thgeneration algorithm,1-2022,41,2022-06-24,SEGUNDO PARCIAL(20),9.0,8.0
0f58fa3f-0015-4064-99d9-ad9cb96b8fe6,5c38c0fe-2c0d-479e-9532-4dd476944c10,303555JEN,Function-based systemic info-mediaries,1-2022,37,2022-06-18,PRIMER PARCIAL(20),6.0,7.0
0f58fa3f-0015-4064-99d9-ad9cb96b8fe6,5c38c0fe-2c0d-479e-9532-4dd476944c10,303555JEN,Function-based systemic info-mediaries,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),7.0,7.0
01103370-3046-4bc0-a8f8-85858ec0ec88,ef072dc2-cf38-4330-a10b-1786cd20da44,532479OLL,Public-key empowering attitude,1-2022,21,2022-04-20,PRIMER PARCIAL(20),7.0,7.0
01103370-3046-4bc0-a8f8-85858ec0ec88,ef072dc2-cf38-4330-a10b-1786cd20da44,532479OLL,Public-key empowering attitude,1-2022,56,2022-07-14,SEGUNDO PARCIAL(20),6.0,7.0
9e0285f5-85d5-4264-8aa1-59ecc95982e0,876d68ca-2241-4d0d-b0f1-800d03d17197,642755KOZ,Public-key explicit productivity,1-2022,27,2022-04-11,PRIMER PARCIAL(20),8.0,9.0
9e0285f5-85d5-4264-8aa1-59ecc95982e0,876d68ca-2241-4d0d-b0f1-800d03d17197,642755KOZ,Public-key explicit productivity,1-2022,34,2022-04-22,SEGUNDO PARCIAL(20),10.0,9.0
a9c1fec5-d1b5-45e2-9576-70368a34e306,36187ea2-7b58-4dd2-9174-493bfd1a040f,467258NJR,Proactive disintermediate encoding,1-2022,28,2022-04-13,PRIMER PARCIAL(20),6.0,7.0
